scorer,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000,DLC_resnet50_eating shrewJul7shuffle1_18000
bodyparts,Nosetip,Nosetip,Nosetip,rightwhiskers,rightwhiskers,rightwhiskers,leftwhiskers,leftwhiskers,leftwhiskers,rightear,rightear,rightear,leftear,leftear,leftear
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
98,1093.6710205078125,436.1024475097656,0.18973854184150696,1036.3961181640625,518.8137817382812,0.09503421187400818,1066.394775390625,419.1001281738281,0.32553255558013916,876.84033203125,524.2235717773438,0.6679311990737915,1021.62255859375,391.9131164550781,0.2725100517272949
99,1119.8597412109375,449.8849792480469,0.943986177444458,1048.9696044921875,524.1900024414062,0.3179154098033905,1080.9410400390625,431.1169738769531,0.6900643110275269,883.3560791015625,519.8956298828125,0.8007023334503174,1019.3072509765625,391.188232421875,0.2364315390586853
100,1067.6138916015625,415.4288330078125,0.09822982549667358,1547.822265625,374.6505126953125,0.0913400948047638,1070.572021484375,411.59991455078125,0.19866883754730225,871.2237548828125,526.7547607421875,0.6095917224884033,1069.9224853515625,413.8485107421875,0.15772336721420288
101,1114.569091796875,465.6631774902344,0.8662247657775879,1029.7559814453125,525.5979614257812,0.8477187752723694,1081.4769287109375,438.7865905761719,0.7757624983787537,872.867431640625,526.9528198242188,0.6636512875556946,1026.4744873046875,388.2778625488281,0.9001364707946777
102,1112.2281494140625,485.18572998046875,0.9141373634338379,1042.34912109375,540.0540161132812,0.7491621971130371,1092.20166015625,451.3893737792969,0.8984630107879639,868.8602294921875,522.3049926757812,0.7809216976165771,1037.462158203125,401.26300048828125,0.8757469058036804
103,1126.510009765625,544.798828125,0.6764587163925171,1043.525634765625,554.7471923828125,0.8687407374382019,1109.5242919921875,477.5983581542969,0.5591768026351929,872.4427490234375,527.4328002929688,0.8148521780967712,1035.8544921875,406.8016662597656,0.7131825089454651
104,1140.1385498046875,585.5906982421875,0.9700075387954712,1058.03515625,578.6506958007812,0.6716336011886597,1115.749755859375,517.6898193359375,0.4961121678352356,866.3822631835938,526.62646484375,0.954669713973999,1040.9754638671875,417.4811096191406,0.9420104026794434
105,1138.2176513671875,594.815185546875,0.9753624200820923,1049.0263671875,593.17822265625,0.9560726881027222,1112.7213134765625,533.6472778320312,0.8513838648796082,870.5200805664062,549.7769775390625,0.8356947302818298,1046.7806396484375,427.47650146484375,0.9051214456558228
106,1135.748046875,600.0194702148438,0.6977854371070862,1063.65625,599.4510498046875,0.9074382781982422,1111.5023193359375,532.0108032226562,0.86510169506073,873.9421997070312,550.8590698242188,0.8644640445709229,1049.848388671875,435.5267028808594,0.9327541589736938
107,1127.71435546875,597.8217163085938,0.9656546711921692,1048.175048828125,604.7515869140625,0.9523214101791382,1110.365478515625,536.9654541015625,0.6601000428199768,870.0009765625,550.8014526367188,0.8426207304000854,1054.7457275390625,432.735595703125,0.9646914005279541
108,1124.8701171875,626.429443359375,0.821789026260376,1049.012939453125,615.8640747070312,0.9010261297225952,1118.3399658203125,573.0228881835938,0.7145619988441467,865.9729614257812,550.8799438476562,0.9321939945220947,1059.9825439453125,442.54583740234375,0.947887659072876
109,1104.4141845703125,629.2160034179688,0.7289602160453796,1032.6387939453125,626.2510986328125,0.958340585231781,1106.01123046875,577.088623046875,0.865759015083313,858.5951538085938,547.3764038085938,0.9045288562774658,1064.929443359375,448.69012451171875,0.9228196144104004
110,1090.44287109375,653.0822143554688,0.6002019047737122,1020.899658203125,636.3101806640625,0.9327062368392944,1097.3790283203125,593.4046020507812,0.8662017583847046,853.3502807617188,542.2136840820312,0.818385124206543,1066.0167236328125,455.8759765625,0.8014339208602905
111,1065.908203125,630.9986572265625,0.946496844291687,994.6923828125,629.33837890625,0.9859448075294495,1079.6168212890625,594.2036743164062,0.94853675365448,852.6055908203125,525.1294555664062,0.9347401857376099,1074.3427734375,464.8996887207031,0.9810453653335571
112,1056.9578857421875,663.2713623046875,0.9213188886642456,992.7479858398438,645.5355224609375,0.9682323932647705,1071.510009765625,616.8963012695312,0.9316134452819824,847.9037475585938,524.6969604492188,0.8739339709281921,1071.8629150390625,471.8487243652344,0.8379833698272705
113,1058.86767578125,637.885986328125,0.2588896155357361,968.7018432617188,634.6079711914062,0.7634375095367432,1062.3758544921875,594.7244873046875,0.9484153389930725,842.6249389648438,521.5292358398438,0.8300685882568359,1075.3515625,477.1048889160156,0.9721390604972839
114,1037.91259765625,635.0958251953125,0.6388520002365112,966.6351318359375,640.41552734375,0.9562689065933228,1053.9197998046875,608.9168090820312,0.7091996073722839,837.147705078125,523.3157348632812,0.9381948709487915,1072.8095703125,481.0293884277344,0.9836251735687256
115,995.3554077148438,642.2698974609375,0.1967048943042755,947.9257202148438,630.8333129882812,0.8800456523895264,1040.6834716796875,592.3001708984375,0.9217147827148438,829.6156005859375,512.3775024414062,0.9069352149963379,1069.1827392578125,480.8166198730469,0.929537296295166
116,927.05224609375,625.8233642578125,0.11502149701118469,928.8373413085938,615.794677734375,0.7641198635101318,1027.9588623046875,588.576416015625,0.6792455315589905,820.3890380859375,502.68133544921875,0.9562187790870667,1067.838623046875,482.71002197265625,0.9542543888092041
117,1053.44482421875,461.3793029785156,0.1107495129108429,917.0841064453125,607.76318359375,0.6128734946250916,1024.5443115234375,579.5848388671875,0.3438061475753784,814.5267944335938,494.9172058105469,0.9186815023422241,1058.4556884765625,480.106689453125,0.9728240966796875
118,1053.30126953125,459.7558288574219,0.11102476716041565,891.0781860351562,595.0274047851562,0.633403480052948,1030.20947265625,558.6087646484375,0.07102596759796143,814.8751220703125,483.17572021484375,0.8894839286804199,1059.218994140625,477.71771240234375,0.9740779399871826
119,946.1734619140625,630.1649169921875,0.15024584531784058,898.9718627929688,609.6196899414062,0.7484114766120911,795.976318359375,476.16729736328125,0.08183598518371582,807.6357421875,472.967529296875,0.890479326248169,1052.15478515625,488.12982177734375,0.9397855997085571
120,1051.809814453125,484.73431396484375,0.11582598090171814,903.089599609375,605.9202880859375,0.41107240319252014,982.8403930664062,601.0208129882812,0.12647271156311035,799.7587280273438,473.2078857421875,0.8057231903076172,1054.3109130859375,496.71234130859375,0.9261113405227661
121,911.2056274414062,639.8944091796875,0.8786313533782959,870.7973022460938,612.9757690429688,0.5214336514472961,968.6560668945312,611.786865234375,0.5786008834838867,803.3921508789062,472.76873779296875,0.8988004922866821,1053.7640380859375,499.8749084472656,0.9286750555038452
122,955.0418090820312,627.5855102539062,0.10068026185035706,874.2499389648438,603.4840087890625,0.6215343475341797,979.8892822265625,604.4002075195312,0.284223735332489,793.1427001953125,470.12774658203125,0.8776434659957886,1050.430908203125,503.40765380859375,0.9350008964538574
123,880.358154296875,666.3597412109375,0.8911724090576172,854.2730712890625,623.3737182617188,0.9292223453521729,950.5873413085938,620.3436279296875,0.18846100568771362,798.1129760742188,472.8091125488281,0.8336099982261658,1047.0238037109375,507.39111328125,0.8041520118713379
124,863.9783325195312,692.423095703125,0.9472376108169556,851.336181640625,631.3896484375,0.9259618520736694,931.7009887695312,647.1704711914062,0.8636414408683777,797.8731689453125,473.8580322265625,0.8518866300582886,1048.5050048828125,518.3909912109375,0.9416780471801758
125,865.6824951171875,684.1810913085938,0.9510791301727295,848.135009765625,640.958251953125,0.790667712688446,932.0057373046875,651.3917846679688,0.9085453748703003,794.6583251953125,478.2540588378906,0.8133578300476074,1049.2830810546875,525.13623046875,0.8121238350868225
126,908.2335205078125,662.687255859375,0.20960882306098938,836.1586303710938,630.7990112304688,0.6709952354431152,919.4677734375,637.1975708007812,0.4218258559703827,792.5547485351562,473.0775451660156,0.829796552658081,1044.466064453125,525.1215209960938,0.9129636883735657
127,844.9214477539062,684.3409423828125,0.5479596853256226,826.56396484375,633.4530029296875,0.8437873721122742,908.7203979492188,646.3148803710938,0.557489275932312,792.6438598632812,472.3589172363281,0.9316835403442383,1040.3199462890625,530.28466796875,0.94100022315979
128,859.2568359375,715.3668212890625,0.8701769709587097,836.368896484375,650.53857421875,0.9247438311576843,920.251220703125,668.7628173828125,0.9136977195739746,787.370361328125,471.9965515136719,0.9606373310089111,1042.633056640625,527.9952392578125,0.959151029586792
129,868.7730102539062,719.7543334960938,0.9252264499664307,842.245361328125,657.4161987304688,0.7380218505859375,923.9276733398438,676.4619750976562,0.9371031522750854,789.8954467773438,483.3014221191406,0.9094071388244629,1045.9267578125,534.2225341796875,0.9605908393859863
130,902.3265991210938,729.9795532226562,0.5337315797805786,861.1575317382812,662.6484985351562,0.9281502962112427,942.2418823242188,681.1511840820312,0.9434235692024231,799.6950073242188,488.080322265625,0.9500479102134705,1052.1461181640625,528.09033203125,0.9024906158447266
131,915.635498046875,742.6945190429688,0.9283972382545471,870.921630859375,674.858154296875,0.8914799690246582,949.2678833007812,691.1634521484375,0.958764910697937,799.2088623046875,493.671875,0.9345138072967529,1054.9166259765625,527.4627075195312,0.9223018288612366
132,919.6021118164062,767.2176513671875,0.9340372085571289,875.92138671875,682.31494140625,0.8168437480926514,954.3764038085938,699.8329467773438,0.8821095824241638,795.7548828125,494.47113037109375,0.830041766166687,1052.255126953125,522.7421875,0.9093608856201172
133,917.8963623046875,767.8937377929688,0.9831216335296631,876.7903442382812,691.6586303710938,0.9320294857025146,953.0907592773438,710.1943969726562,0.8295428156852722,797.6422729492188,495.0446472167969,0.8786188364028931,1054.100830078125,525.959228515625,0.9092181324958801
134,896.103759765625,750.6600952148438,0.9133626222610474,870.0336303710938,674.3331909179688,0.9773122072219849,944.8443603515625,699.9738159179688,0.9475904107093811,791.57421875,489.07196044921875,0.9309307336807251,1054.0224609375,522.2687377929688,0.9530305862426758
135,899.819091796875,713.9920654296875,0.7773839831352234,864.705322265625,663.9451904296875,0.9427034258842468,944.7099609375,682.1708984375,0.9390703439712524,795.822998046875,486.9367980957031,0.9105802774429321,1051.5753173828125,528.1268920898438,0.8830051422119141
136,871.3184814453125,736.207763671875,0.8067933320999146,852.1085815429688,672.0072631835938,0.9373540878295898,929.520751953125,694.538330078125,0.9205143451690674,793.7955932617188,480.0643615722656,0.9082865118980408,1050.1549072265625,529.9295654296875,0.8655140399932861
137,844.1876831054688,722.5292358398438,0.7126659154891968,833.5963745117188,660.4451904296875,0.7773001194000244,915.0023803710938,693.0340576171875,0.9486234188079834,791.8427124023438,479.13897705078125,0.8682965040206909,1046.3709716796875,537.6002197265625,0.9716978073120117
138,847.6156005859375,735.1127319335938,0.9324709177017212,834.84716796875,676.0596923828125,0.8778345584869385,909.609130859375,696.6824340820312,0.9035894274711609,789.7640991210938,478.60003662109375,0.921115517616272,1044.51904296875,537.4571533203125,0.9622411727905273
139,835.20849609375,693.626708984375,0.6189108490943909,818.25244140625,645.1654052734375,0.6285548210144043,903.076904296875,673.3236694335938,0.9409021139144897,794.5407104492188,475.8963317871094,0.766610324382782,1044.0888671875,542.6256103515625,0.926825761795044
140,825.5631103515625,732.4091186523438,0.7563794255256653,818.7369995117188,687.4417114257812,0.692295253276825,899.3497924804688,690.0523071289062,0.6506679058074951,796.3099365234375,472.33642578125,0.8976459503173828,1040.76708984375,544.4954223632812,0.9162373542785645
141,797.0382080078125,716.310791015625,0.468767911195755,804.1206665039062,648.9326171875,0.923515796661377,879.3634643554688,693.0419921875,0.8991439342498779,797.7730102539062,475.8288269042969,0.8548579216003418,1038.791015625,551.5144653320312,0.9213439226150513
142,806.8255615234375,733.7232666015625,0.9458091259002686,807.2845458984375,651.31396484375,0.9002819061279297,874.2809448242188,702.5018920898438,0.8620448708534241,792.8350219726562,478.650146484375,0.8155107498168945,1037.888916015625,555.7576904296875,0.9204712510108948
143,844.3292846679688,707.7296752929688,0.240260511636734,807.86767578125,647.9320068359375,0.7677632570266724,900.1466064453125,683.0557861328125,0.941100001335144,796.7987060546875,473.0954284667969,0.9046156406402588,1038.42724609375,543.9000854492188,0.9003720283508301
144,856.3546752929688,729.9169311523438,0.8383758068084717,835.4317626953125,686.0968017578125,0.6400288343429565,906.8671875,689.8513793945312,0.9015501141548157,798.6361694335938,473.68731689453125,0.8961820006370544,1046.8663330078125,541.9009399414062,0.8976507186889648
145,866.2493896484375,713.4905395507812,0.86119544506073,843.6476440429688,659.8740234375,0.9627981781959534,921.1267700195312,682.6749877929688,0.9015665650367737,800.9564819335938,474.77386474609375,0.8510582447052002,1049.9940185546875,537.2777099609375,0.8962694406509399
146,870.19580078125,727.595703125,0.972976565361023,848.2171020507812,674.6544189453125,0.7948931455612183,917.0462036132812,692.0706176757812,0.9570358991622925,801.56689453125,478.7623596191406,0.8804556131362915,1049.9222412109375,536.5911865234375,0.9152129888534546
147,865.8668212890625,692.4512329101562,0.16130635142326355,845.9556274414062,649.2470703125,0.8940618634223938,937.9694213867188,662.104248046875,0.3495854139328003,800.60986328125,475.4310607910156,0.8780238628387451,1050.0849609375,534.9814453125,0.9260837435722351
148,859.6484985351562,716.1866455078125,0.5823401212692261,846.5477294921875,652.6995849609375,0.7840381860733032,933.6491088867188,669.9160766601562,0.20584219694137573,803.535888671875,475.3958435058594,0.9453688859939575,1051.8115234375,531.5311279296875,0.9377144575119019
149,818.191162109375,734.4519653320312,0.6304395198822021,814.3712158203125,656.7676391601562,0.820249080657959,894.4434204101562,687.69287109375,0.46982342004776,794.7924194335938,477.04852294921875,0.8784488439559937,1041.8309326171875,538.8786010742188,0.9596285820007324
150,804.6982421875,731.467041015625,0.8588423132896423,808.0338745117188,654.3546142578125,0.7431859374046326,879.0216674804688,696.7575073242188,0.928284764289856,791.4425659179688,474.7149963378906,0.9367396235466003,1037.274169921875,545.1288452148438,0.7968868017196655
151,792.3690185546875,743.1151123046875,0.913075864315033,801.467041015625,660.7559814453125,0.7409581542015076,872.6865844726562,708.6431884765625,0.1094478964805603,793.3949584960938,473.46258544921875,0.9106953144073486,1035.5089111328125,547.1400146484375,0.7832502126693726
152,789.1602172851562,741.20654296875,0.9810072183609009,790.3500366210938,665.0372924804688,0.7424542307853699,863.3478393554688,711.6744995117188,0.8362070918083191,795.22021484375,470.7078857421875,0.8576116561889648,1034.037109375,555.402099609375,0.906774640083313
153,798.4139404296875,740.8106079101562,0.9745944142341614,797.5582885742188,660.7274780273438,0.903380274772644,869.836669921875,709.2713623046875,0.9199042320251465,796.4771728515625,469.63067626953125,0.9019793272018433,1034.9534912109375,558.6754150390625,0.9144350290298462
154,798.2211303710938,741.5094604492188,0.7762598395347595,797.44287109375,658.320556640625,0.866962194442749,871.9950561523438,703.9389038085938,0.8915562629699707,802.5907592773438,468.7328186035156,0.9522790312767029,1038.7393798828125,561.009033203125,0.90404212474823
155,797.48388671875,735.5349731445312,0.6742684841156006,792.8312377929688,657.242431640625,0.8828580379486084,866.2469482421875,698.9480590820312,0.9007668495178223,802.203369140625,469.2596130371094,0.9435840845108032,1036.7978515625,557.458984375,0.8947705030441284
156,800.7322998046875,728.02294921875,0.47923964262008667,791.2548217773438,650.2052001953125,0.8680888414382935,864.6210327148438,691.955078125,0.9343501329421997,807.2119750976562,465.65228271484375,0.9422653913497925,1037.2073974609375,562.212646484375,0.8636475801467896
157,798.9801635742188,740.2128295898438,0.9888706207275391,797.8751831054688,661.527587890625,0.9501070976257324,865.4517822265625,712.34130859375,0.8409141302108765,803.4761352539062,474.7842712402344,0.9399436712265015,1036.28466796875,561.0272827148438,0.8556939363479614
158,800.4171142578125,745.0078735351562,0.935889720916748,799.2787475585938,668.6536254882812,0.8915355801582336,863.2021484375,725.3455810546875,0.9264771342277527,809.126953125,468.6099853515625,0.9209861755371094,1037.9832763671875,569.3995971679688,0.9312998056411743
159,803.5557250976562,750.201171875,0.9751858711242676,801.84912109375,674.12158203125,0.8820183277130127,864.8181762695312,724.0194702148438,0.7236925363540649,806.000732421875,474.0230712890625,0.9067139625549316,1039.5467529296875,566.8890991210938,0.9645329713821411
160,805.2485961914062,755.0914306640625,0.9526395797729492,802.0101318359375,675.5579223632812,0.856768012046814,871.7680053710938,729.7131958007812,0.7238208651542664,808.2968139648438,482.185791015625,0.9223368167877197,1040.5684814453125,567.5159301757812,0.9410709142684937
161,803.6325073242188,756.55419921875,0.9755392074584961,804.0396728515625,687.7747192382812,0.7366309762001038,877.49169921875,727.3357543945312,0.8594462871551514,808.4559936523438,483.78668212890625,0.9161973595619202,1039.51953125,565.2921752929688,0.9610177278518677
162,816.952880859375,770.7615356445312,0.8737991452217102,806.9208984375,689.9026489257812,0.6397030353546143,880.0947265625,730.5956420898438,0.8052327036857605,807.6659545898438,486.2583923339844,0.9093955755233765,1041.7581787109375,567.239013671875,0.9593280553817749
163,828.5612182617188,774.78466796875,0.802759051322937,812.347412109375,701.6642456054688,0.8206603527069092,889.9588623046875,734.5062255859375,0.7866193056106567,802.3749389648438,490.01220703125,0.8671025037765503,1039.50146484375,565.8434448242188,0.9594993591308594
164,854.3125610351562,785.370849609375,0.6166536211967468,831.3683471679688,700.5668334960938,0.839962363243103,901.837890625,739.9496459960938,0.9118719696998596,812.261474609375,498.4232177734375,0.8708145022392273,1045.2591552734375,563.5146484375,0.9508333802223206
165,854.0938720703125,773.6060791015625,0.48329633474349976,833.590087890625,699.5003051757812,0.7920219898223877,911.0335693359375,730.7833251953125,0.8208235502243042,808.9043579101562,497.1593933105469,0.9079550504684448,1046.20703125,556.902099609375,0.9416444301605225
166,886.8648681640625,754.247802734375,0.9342257976531982,852.3361206054688,694.4111938476562,0.9706418514251709,925.4082641601562,717.3820190429688,0.9422125816345215,809.9219360351562,500.2021789550781,0.8849616050720215,1050.0758056640625,551.8241577148438,0.9216510057449341
167,846.6134643554688,744.2025146484375,0.5897279381752014,840.6173706054688,699.316162109375,0.8133909702301025,916.21923828125,709.789794921875,0.9544172286987305,814.1796264648438,490.9836120605469,0.8021231889724731,1050.465087890625,548.4413452148438,0.940239429473877
168,859.6705932617188,715.7835083007812,0.3591010570526123,807.5802001953125,655.7481689453125,0.9311448335647583,892.5623779296875,692.7267456054688,0.7900846004486084,808.3331298828125,479.2455139160156,0.7134267091751099,1042.4429931640625,554.5308837890625,0.9669385552406311
169,790.2290649414062,733.2467041015625,0.8830376863479614,792.6483154296875,660.2506713867188,0.8830435276031494,862.0977783203125,709.9966430664062,0.8308088183403015,804.1097412109375,475.6390686035156,0.5911468267440796,1036.758544921875,549.74560546875,0.9488531351089478
170,763.5316162109375,687.994873046875,0.9015627503395081,784.361572265625,641.5357055664062,0.9355200529098511,843.8078002929688,691.7616577148438,0.8509023785591125,812.9415893554688,475.0473327636719,0.864578902721405,1035.9910888671875,549.3519287109375,0.9204815626144409
171,767.977294921875,713.126953125,0.8877211809158325,784.8251953125,648.7769775390625,0.8958104848861694,850.8609619140625,695.29638671875,0.5954583287239075,803.8171997070312,472.82318115234375,0.8893636465072632,1033.668701171875,550.422119140625,0.8928579688072205
172,840.157958984375,689.4148559570312,0.358803391456604,777.207275390625,628.1668090820312,0.7411286234855652,842.6435546875,665.2420654296875,0.7783303260803223,808.583984375,470.87481689453125,0.8393208980560303,1032.5477294921875,548.243896484375,0.8794509172439575
173,750.5870361328125,716.2825927734375,0.40570518374443054,774.9100341796875,645.7251586914062,0.6547313928604126,844.7687377929688,690.3863525390625,0.19170838594436646,805.5481567382812,470.51861572265625,0.799324631690979,1031.329833984375,553.3508911132812,0.8108347058296204
174,737.984130859375,706.7669067382812,0.8734493255615234,759.985107421875,650.2327880859375,0.24791502952575684,1036.0697021484375,505.01788330078125,0.07905799150466919,808.6388549804688,468.21649169921875,0.6289486885070801,1030.020263671875,558.4666137695312,0.649097204208374
175,737.6062622070312,724.7364501953125,0.7561891078948975,768.1124267578125,645.2156372070312,0.43758028745651245,1038.074462890625,506.50775146484375,0.08501929044723511,806.0349731445312,465.03759765625,0.5900867581367493,1029.1959228515625,559.6060791015625,0.4588387608528137
176,720.9161376953125,714.5300903320312,0.6383976936340332,722.3113403320312,664.6978759765625,0.22298359870910645,1038.59619140625,555.8006591796875,0.13682445883750916,803.22265625,461.5237121582031,0.7618448734283447,1026.741455078125,555.48388671875,0.3471742868423462
177,732.1200561523438,721.4594116210938,0.7236890196800232,736.8013916015625,670.747802734375,0.19045111536979675,1038.72802734375,556.2730712890625,0.09316417574882507,801.2418212890625,458.947021484375,0.8720048666000366,1030.76806640625,554.412353515625,0.3703153133392334
178,746.3668212890625,695.0946044921875,0.8805651068687439,760.7454223632812,643.1751708984375,0.8170704245567322,1036.56689453125,508.9212341308594,0.13136926293373108,807.7289428710938,458.2658386230469,0.8647216558456421,1035.6307373046875,553.20849609375,0.411257266998291
179,754.4786987304688,716.5003662109375,0.8246511816978455,767.8446655273438,639.9095458984375,0.5412724018096924,762.8572387695312,651.4468994140625,0.06352132558822632,816.4378662109375,456.0413818359375,0.6808662414550781,1035.8828125,552.3133544921875,0.36769580841064453
180,768.6658935546875,718.0826416015625,0.949698805809021,776.1224365234375,642.2137451171875,0.8668394088745117,833.2735595703125,698.9818725585938,0.3482435941696167,818.7432861328125,460.0675354003906,0.5362867116928101,1038.385009765625,557.6317749023438,0.5011078715324402
181,772.4099731445312,732.5245361328125,0.8834344148635864,778.9845581054688,646.7302856445312,0.8200526237487793,854.3323364257812,708.2313842773438,0.2566981911659241,812.61962890625,459.33087158203125,0.8216333389282227,1038.350830078125,558.4501342773438,0.5173261165618896
182,776.375732421875,731.748779296875,0.9097253084182739,780.90625,649.182373046875,0.868039071559906,850.0642700195312,710.6835327148438,0.5869929790496826,815.45458984375,462.8541564941406,0.46166741847991943,1036.309326171875,562.3881225585938,0.38288360834121704
183,786.329833984375,744.49755859375,0.9389224052429199,784.7120361328125,659.7283935546875,0.6974689960479736,850.7989501953125,710.8013916015625,0.5727553963661194,818.011474609375,463.5404052734375,0.6702969074249268,1037.380615234375,565.8054809570312,0.6511605381965637
184,802.1431274414062,745.7490234375,0.9809718132019043,791.3182373046875,656.30908203125,0.9327911138534546,865.7766723632812,712.3255615234375,0.9662920236587524,802.065673828125,466.7000732421875,0.8931834697723389,1036.660400390625,565.296630859375,0.9182947874069214
185,804.5651245117188,759.7081909179688,0.899785041809082,803.7141723632812,676.8125610351562,0.824113130569458,866.3214111328125,730.2603759765625,0.8725537061691284,811.0687866210938,472.0040588378906,0.9004737734794617,1042.0146484375,569.9329223632812,0.8835287094116211
186,826.6815795898438,769.4930419921875,0.9033401012420654,810.1175537109375,690.7832641601562,0.8327101469039917,879.9945068359375,730.6435546875,0.9025225639343262,810.0857543945312,474.095703125,0.8602603077888489,1041.9683837890625,567.0750732421875,0.9309030175209045
187,837.6788940429688,777.4124755859375,0.7875511646270752,818.5933227539062,707.4678955078125,0.9228506088256836,881.9567260742188,738.74267578125,0.8194295763969421,814.8104248046875,481.0495910644531,0.8994418382644653,1045.1192626953125,564.5692749023438,0.8165969848632812
188,879.4190063476562,771.319580078125,0.4170357882976532,838.8810424804688,697.053466796875,0.7851427793502808,915.8258666992188,721.0643920898438,0.930322527885437,817.2103881835938,477.6583557128906,0.8857835531234741,1052.717529296875,556.0775146484375,0.8630744218826294
189,895.6890258789062,775.7749633789062,0.6838047504425049,852.7667236328125,701.1134643554688,0.9160391688346863,926.7257080078125,732.4144897460938,0.8848477602005005,813.5770263671875,487.48492431640625,0.8640382289886475,1054.9599609375,555.0625610351562,0.9285740852355957
190,901.9266357421875,764.2793579101562,0.36111581325531006,864.700439453125,689.9768676757812,0.9416643977165222,947.7200317382812,716.685546875,0.845773458480835,815.9791259765625,490.0065002441406,0.9032868146896362,1058.9552001953125,543.244140625,0.8919281363487244
191,929.7651977539062,761.8770751953125,0.8993268013000488,875.11669921875,697.4089965820312,0.9410215020179749,956.5513916015625,711.1100463867188,0.8755598664283752,821.56005859375,492.06231689453125,0.9085732698440552,1059.8392333984375,537.7859497070312,0.9623624086380005
192,948.1138305664062,768.880615234375,0.7893773913383484,884.9976196289062,697.4235229492188,0.961300253868103,969.9189453125,711.2672729492188,0.9153242707252502,818.6546020507812,497.56671142578125,0.9453326463699341,1061.606201171875,530.2003784179688,0.8867453336715698
193,954.4530639648438,775.1627197265625,0.8986583948135376,895.8421630859375,708.3703002929688,0.9215526580810547,973.252197265625,720.1737060546875,0.9122096300125122,819.9662475585938,502.428466796875,0.9666604399681091,1060.398193359375,530.5198974609375,0.9332756996154785
194,970.0960083007812,755.4024047851562,0.746525228023529,899.6011962890625,697.92919921875,0.943014919757843,987.3904418945312,700.3912963867188,0.7671195268630981,824.2310180664062,503.3568420410156,0.929924726486206,1061.331298828125,522.7131958007812,0.9405873417854309
195,994.5401611328125,729.9983520507812,0.960034966468811,916.0174560546875,695.5885009765625,0.9628612995147705,1001.3312377929688,688.4759521484375,0.8446004390716553,822.5420532226562,504.3912048339844,0.9516861438751221,1062.0145263671875,518.4424438476562,0.9441918134689331
196,998.7172241210938,734.7195434570312,0.8102982044219971,923.6343994140625,691.8396606445312,0.956253170967102,1008.3593139648438,684.722412109375,0.8039833307266235,824.5272827148438,504.9715881347656,0.9496523141860962,1063.45751953125,508.9251403808594,0.8663630485534668
197,1016.386474609375,708.29150390625,0.7217026352882385,938.8392944335938,684.944580078125,0.9498599767684937,1021.8655395507812,667.74609375,0.7649401426315308,831.6077270507812,507.47161865234375,0.9404617547988892,1066.1265869140625,507.6639404296875,0.8550714254379272
198,957.1751098632812,708.183349609375,0.2230583131313324,952.4496459960938,691.5950317382812,0.9592491388320923,1034.1851806640625,681.2280883789062,0.16801336407661438,832.0477294921875,515.332763671875,0.9705991744995117,1067.5166015625,498.4456787109375,0.8866414427757263
199,1011.9876098632812,720.2550659179688,0.17858362197875977,966.7626342773438,691.5038452148438,0.943691611289978,1040.327880859375,681.810302734375,0.1834571361541748,838.71728515625,517.91162109375,0.9687157273292542,1072.908203125,495.6553649902344,0.9429751634597778
200,992.4153442382812,705.6177978515625,0.25355368852615356,975.960205078125,686.92431640625,0.8889282941818237,1045.38427734375,678.5657958984375,0.19649747014045715,838.67529296875,518.5020751953125,0.9536349773406982,1069.914794921875,486.05194091796875,0.9058505296707153
201,992.2866821289062,706.4689331054688,0.26856768131256104,979.5081787109375,689.79345703125,0.9451369643211365,1048.5474853515625,665.8048095703125,0.18051937222480774,841.7205810546875,521.6367797851562,0.9088580012321472,1072.0533447265625,491.6175231933594,0.8468120098114014
202,1054.0999755859375,696.4964599609375,0.37552881240844727,983.8084716796875,684.254150390625,0.9242295026779175,1051.0247802734375,661.0623168945312,0.30776894092559814,838.1368408203125,519.0790405273438,0.9586594700813293,1073.243408203125,485.5025939941406,0.9284713268280029
203,991.8636474609375,705.1655883789062,0.2540510296821594,982.35400390625,681.4717407226562,0.9428988695144653,1050.4400634765625,659.2014770507812,0.28849074244499207,837.5451049804688,522.701171875,0.9459341168403625,1072.572998046875,486.3305969238281,0.9398497343063354
204,1060.6025390625,691.9912109375,0.46115365624427795,982.68603515625,678.9686889648438,0.959194540977478,1056.5029296875,660.5026245117188,0.28375378251075745,835.4014282226562,521.9663696289062,0.9542239904403687,1069.7286376953125,483.1207580566406,0.9433455467224121
